2778.051212,13240.869
2772.861568,13259.037
2798.871097,13268.122
2807.820219,13284.429
2788.491793,13300.593
2786.979849,13336
2778.071644,13359.239
2771.349624,13377.117
2795.193387,13425.199
2779.563155,13437.063
2801.894997,13449.368
2796.684902,13449.447
2802.610109,13469.194
2774.353081,13470.077
2797.665625,13488.042
2786.26474,13508.001
2785.876539,13620.078
2754.227827,13646.326
2806.328696,13652.463
2776.559701,13659.065
2784.425891,13663.164
2818.240495,13670.976
2800.362615,13698.555
2775.068189,13707.324
2781.769775,13716.205
2805.613582,13789.904
2816.789824,13815.862
2754.963373,13825.323
2810.823702,13866.848
2801.833701,13898.282
2807.105105,13902.964
2795.908497,13937.08
2798.115123,14017.782
2781.054666,14025.347
2789.983305,14042.04
2752.736302,14064.28
2803.386516,14068.791
2792.925468,14069.938
2815.257427,14162.031
2803.795152,14178.56
2800.097002,14194.19
2784.405459,14272.992
2790.698414,14273.103
2785.488337,14279.627
2775.844593,14332.744
2810.047291,14343.744
2750.550092,14398.205
2751.28564,14409.37
2772.126028,14427.844
2803.345653,14506.769
2783.996826,14507.937
2782.546178,14526.264
2752.777166,14591.148
2812.31523,14626.555
2773.576677,14637.324
2815.298291,14644.54
2797.379581,14686.614
2791.433955,14723.606
2799.667935,14725.002
2797.645193,14754.225
2778.786752,14772.295
2817.525375,14789.193
2749.753248,14801.367
2772.085165,14827.956
2803.77472,14948.68
2802.058451,14959.631
2751.244776,14962.931
2777.336104,14970.761
2813.80676,14980.256
2799.60664,14983.072
2787.756252,15017.077
2789.206901,15019.88
2804.837174,15027.252
2813.07121,15073.903
2785.856107,15078.967
2784.732366,15079.899
2800.07657,15134.844
2794.416982,15156.113
2789.595103,15195.961
2799.892685,15234.977
2773.61754,15254.101
2803.754289,15271.356
2752.041619,15312.233
2777.295241,15375.327
2808.596629,15375.653
2803.570403,15383.424
2796.644039,15388.007
2806.369559,15399.964
2813.765896,15403.291
2755.024669,15482.825
2755.760214,15493.401
2754.268691,15539.096
2810.088155,15544.078
2778.827615,15576.033
2751.980323,15586.269
2787.715389,15607.789
2795.94936,15610.283
2809.945132,15613.688
2786.223877,15631.904
2775.109052,15658.382
2784.385027,15664.372
2797.931238,15681.853
2808.555765,15688.478
2784.037689,15705.258
2804.878037,15719.846
2781.013803,15731.512
2792.23079,15769.563
2786.162582,15771.415
2753.471849,15779.065
2789.247764,15796.156
2807.064241,15828.808
2794.457846,15936.023
2775.803729,15942.222
2815.992977,15990.986
2802.038019,15995.714
2750.488796,16033.689
2803.08004,16085.739
2809.352608,16140.07
2799.157142,16145.658
2787.020712,16163.769
2811.600114,16188.753
2790.739277,16201.515
2779.522292,16236.665
2780.319127,16243.727
2814.562741,16250.158
2774.312217,16255.766
2817.484511,16264.999
2797.624762,16304.653
2800.056138,16311.726
2807.861083,16346.309
2812.274366,16373.829
2814.501445,16416.223
2791.49525,16447.18
2808.964402,16447.322
2798.932393,16470.668
2785.529201,16484.561
2789.574671,16487.74
2811.661409,16516.318
2771.390487,16531.049
2809.291312,16579.652
2795.152523,16603.041
2811.518386,16610.609
2792.986763,16687.686
2803.733857,16708.061
2785.835675,16711.551
2800.035707,16756.6
2813.009915,16774.383
2803.059608,16811.959
2805.572719,16826.643
2799.872253,16827.975
2801.159453,16834.193
2809.699949,16834.746
2816.728528,16846.145
2781.810638,16847.717
2818.281359,16848.51
2810.782838,16860.695
2788.450929,16939.186
2749.814544,16963.076
2753.533145,16971.539
2776.600564,16999.896
2803.549971,17008.039
2789.942442,17010.598
2786.14215,17049.932
2793.722304,17060.33
2755.698919,17066.604
2802.589677,17102.633
2809.9247,17107.799
2783.302149,17135.225
2816.054273,17173.752
2799.13671,17176.631
2783.240854,17190.328
2784.364596,17192.75
2807.002946,17197.051
2801.077726,17203.229
2784.793661,17226.32
2804.142493,17227.111
2799.402323,17234.211
2780.257832,17261.152
2772.820705,17270.975
2797.910806,17282.791
2800.873409,17293.016
2802.650972,17306.053
2806.757764,17311.443
2798.850666,17328.33
2816.810256,17341.752
2801.81327,17361.795
2801.915429,17370.699
2808.94397,17373.664
2756.434464,17386.27
2778.030781,17436.281
2796.705334,17445.539
2786.285172,17481.189
2772.882,17494.287
2811.640977,17504.205
2811.620546,17514.615
2793.661009,17525.164
2792.169495,17534.088
2798.094691,17574.627
2795.213819,17598.68
2818.526543,17603.781
2803.039176,17619.246
2778.092076,17626.287
2797.60433,17648.541
2788.512224,17650.055
2809.679517,17667.215
2807.49331,17673.021
2803.325221,17720.945
2771.329192,17736.439
2756.516191,17771.781
2802.017587,17781.408
2803.529539,17808.4
2806.737332,17811.371
2786.959417,17811.639
2800.015275,17819.896
2803.018744,17825.924
2807.799787,17840.018
2779.583587,17849.668
2774.373512,17861.322
2786.407762,17903.789
2807.472878,17913.195
2800.42391,17959.299
2806.7169,18009.613
2803.713425,18021.826
2754.942941,18027.922
2813.377689,18035.313
2800.852977,18043.234
2812.64214,18065.688
2750.570524,18083.566
2776.539269,18086.564
2754.207395,18111.336
2803.406948,18129.123
2807.125537,18151.83
2813.622872,18164.02
2805.634014,18172.078
2775.047757,18195.619
2781.749343,18196.979
2800.342183,18200.006
2810.844134,18205.252
2806.308264,18230.887
2818.220063,18248.703
2805.531855,18277.459
2785.815244,18298.617
2789.55424,18299.822
2799.851821,18338.408
2786.121719,18340.803
2806.982514,18389.326
2813.091642,18395.654
2794.253529,18400.879
2783.976394,18414.371
2808.923539,18420.881
2797.890374,18426.555
2815.829522,18435.465
2802.998313,18457.982
2790.003737,18461.012
2809.904268,18465.674
2781.075098,18491.98
2799.381891,18564.604
2807.452446,18590.941
2752.71587,18604.051
2788.124022,18608.293
2799.116278,18637.238
2810.026859,18677.455
2815.318723,18731.32
2785.467906,18748.135
2795.888065,18749.256
2792.905036,18762.057
2801.997156,18809.982
2752.797598,18844.912
2786.898122,18862.293
2799.586208,18864.664
2815.236995,18884.854
2797.583898,18890.502
2752.062051,18918.406
2751.306072,18931.408
2775.865024,18936.334
2772.14646,18953.697
2782.566609,18971.494
2790.677982,18981.568
2818.506111,19068.873
2797.359149,19091.721
2749.732816,19107.768
2818.036175,19111.084
2783.955962,19135.033
2784.344164,19153.475
2812.335662,19164.658
2799.994843,19241.328
2809.659085,19255.295
2788.103591,19267.697
2772.064733,19274.068
2800.832545,19276.121
2806.389991,19281.076
2791.413523,19282.988
2802.977881,19303.723
2786.38733,19308.453
2815.80909,19318.143
2791.556545,19318.805
2803.509107,19327.023
2791.515681,19355.637
2787.776684,19383.535
2773.556245,19398.096
2793.007195,19398.201
2817.545807,19408.59
2751.224344,19410.139
2801.792838,19418.389
2806.696468,19430.266
2809.373039,19434.561
2778.76632,19452.877
2813.60244,19481.021
2800.628228,19482.902
2799.688367,19495.17
2809.454767,19502.508
2813.827191,19506.201
2805.511423,19534.002
2797.461308,19541.023
2800.812113,19560.543
2795.969792,19568.027
2801.608952,19571.311
2799.831389,19574.32
2792.251222,19578.885
2812.621709,19583.611
2751.959891,19618.779
2799.095847,19620.131
2777.356536,19636.773
2789.533808,19646.449
2804.816742,19648.633
2806.962082,19651.189
2800.791682,19664.588
2800.77125,19688.861
2793.027626,19701.805
2813.357257,19709.209
2773.637972,19709.771
2801.057294,19719.795
2791.801725,19723.889
2789.186469,19773.816
2809.883836,19781.252
2789.840283,19788.254
2750.468364,19822.668
2785.794812,19826.266
2786.877691,19833.994
2813.132506,19871.488
2754.289123,19879.307
2814.583173,19889.891
2791.536113,19907.451
2798.07426,19917.764
2782.484883,19929.777
2794.39655,19933.344
2793.272807,19951.547
2818.015743,19959.941
2784.711934,19961.105
2796.623607,19981.141
2777.274809,20015.98
2815.584338,20042.623
2775.129484,20046.557
2753.063212,20046.77
2813.112074,20058.689
2807.432014,20061.002
2786.101287,20062.516
2797.869942,20062.84
2803.488675,20075.373
2786.366899,20082.646
2753.451417,20086.012
2794.233097,20102.199
2808.617061,20106.283
2818.485679,20114.104
2806.512582,20123.826
2803.692993,20132.938
2791.066184,20160.035
2787.041144,20182.666
2778.848047,20194.855
2808.903107,20200.641
2796.460153,20211.406
2801.976724,20213.605
2810.108587,20215.98
2813.745464,20222.283
2801.93586,20244.992
2804.898469,20253.73
2780.993372,20254.574
2800.750818,20270.707
2787.368051,20315.893
2809.434335,20320.963
2749.834976,20326.287
2788.859563,20331.615
2786.203445,20341.818
2797.195695,20350.17
2798.830234,20351.502
2750.590956,20357.998
2787.694957,20377.188
2771.717394,20380.342
2755.37201,20386.691
2789.268196,20389.729
2815.788658,20391.184
2813.582008,20402.975
2782.157976,20405.65
2787.388482,20410.17
2808.535334,20410.26
2797.563466,20421.404
2784.058121,20446.531
2752.388961,20448.047
2807.881515,20455.496
2755.780646,20470.236
2790.759709,20481.814
2809.863404,20487.381
2775.783298,20496.279
2755.351578,20501.336
2805.490991,20523.955
2800.607796,20530.117
2774.291786,20534.406
2807.043809,20535.697
2804.060765,20543.658
2815.972545,20544.322
2806.49215,20553.975
2809.638654,20561.82
2805.552287,20567.885
2756.740941,20571.502
2779.50186,20575.311
2799.341027,20575.727
2794.478277,20586.783
2813.336825,20593.947
2806.94165,20594.85
2788.369202,20601.549
2786.305604,20602.449
2756.414032,20612.689
2788.083159,20616.373
2801.772406,20628.457
2811.497954,20666.885
2817.995311,20666.945
2782.178408,20693.92
2786.857259,20698.926
2801.58852,20707.357
2809.413903,20710.225
2753.553576,20722.598
2817.893151,20722.674
2799.279732,20727.4
2750.611388,20739.574
2806.676037,20754.811
2786.346467,20759.039
2789.819852,20772.971
2753.04278,20774.33
2816.708096,20782.393
2799.300164,20795.047
2816.074705,20801.207
2797.849511,20803.133
2784.323732,20803.559
2789.513376,20812.186
2752.368529,20824.508
2814.481013,20826.102
2752.409393,20848.166
2799.075415,20848.275
2782.137545,20850.713
2780.339558,20854.479
2805.981355,20859.988
2771.410919,20866.875
2785.77438,20889.852
2798.66678,20898.873
2798.952824,20904.795
2802.957449,20904.9
2801.527225,20906.428
2801.036863,20912.84
2775.456391,20914.859
2801.956292,20917.813
2752.082483,20939.703
2799.974412,20942.131
2793.742736,20943.006
2805.24581,20957.402
2803.42738,20960.504
2818.301791,20961.367
2815.768226,20966.178
2755.392441,20971.971
2801.506793,20975.166
2812.601277,20986.566
2797.808647,20995.217
2780.2374,20999.951
2797.788215,21007.574
2799.810958,21009.111
2809.27088,21011.598
2788.430498,21032.232
2812.989483,21035.289
2788.839131,21040.152
2810.680679,21041.604
2808.208424,21044.285
2754.922509,21048.396
2797.829079,21052.645
2801.568089,21053.404
2817.464079,21064.994
2785.549632,21066.119
2756.720509,21069.244
2787.347619,21077.85
2795.23425,21083.746
2817.300623,21086.252
2799.320596,21094.098
2817.872719,21098.258
2808.228856,21099.398
2803.468244,21099.703
2755.678487,21110.539
2805.225378,21111.518
2783.935531,21111.551
2806.001787,21118.58
2794.743889,21128.648
2818.465247,21130.371
2809.393471,21139.949
2807.248128,21146.006
2756.536623,21149.113
2812.253934,21152.311
2800.321751,21166.643
2785.447474,21170.504
2811.171044,21177.834
2806.022218,21186.602
2775.476823,21189.002
2786.080855,21195.209
2797.543035,21214.42
2783.322581,21220.473
2798.053828,21225.174
2752.572847,21230.527
2794.212665,21244.262
2781.831069,21256.129
2813.561576,21256.842
2795.132092,21259.084
2801.547657,21263.529
2797.175264,21270.336
2817.913583,21283.408
2803.304789,21303.631
2793.252375,21311.082
2796.439722,21313.018
2805.286673,21315.406
2753.022348,21322.191
2782.19884,21331.443
2817.974879,21333.898
2781.402005,21339.586
2781.422436,21344.906
2784.814092,21348.672
2799.259301,21349.18
2773.964879,21349.342
2806.471718,21349.361
2815.563906,21357.625
2782.239703,21363.398
2755.331146,21364.039
2775.435959,21367.645
2802.569245,21376.123
2805.47056,21380.297
2791.045752,21380.848
2792.292085,21383.09
2799.565777,21388.898
2796.2967,21397.832
2805.960923,21402.646
2798.646348,21408.23
2815.666066,21430.338
2815.645634,21432.334
2795.479431,21440.357
2815.339155,21451.949
2808.187992,21471.473
2805.266242,21473.109
2807.411582,21478.09
2791.781293,21479.926
2803.672561,21485.17
2782.219271,21485.766
2808.882675,21494.066
2796.317131,21496.496
2756.700078,21500.066
2787.633662,21507.41
2773.985311,21513.545
2801.179885,21517.641
2779.930925,21540.072
2818.628703,21540.072
2814.603605,21542.035
2752.429824,21548.922
2810.762406,21550.113
2817.137167,21550.754
2772.800273,21552.295
2789.92201,21553.699
2783.220423,21558.865
2752.552416,21559.283
2813.398121,21560.492
2798.421599,21562.871
2814.358422,21567.137
2755.515032,21568.012
2807.145969,21569.635
2756.107555,21576.037
2809.720381,21580.734
2797.338717,21581.779
2817.05544,21594.98
2798.54419,21602.486
2779.910494,21611.582
2807.227696,21614.619
2804.162924,21614.764
2813.316393,21614.896
2817.934015,21618.436
2809.842972,21620.645
2785.140999,21622.508
2785.753949,21632.078
2786.326035,21634.037
2817.157599,21638.68
2800.730386,21640.027
2812.580845,21643.455
2803.447812,21649.203
2799.054983,21651.506
2817.790991,21658.805
2751.632982,21669.025
2801.486361,21673.164
2792.271654,21674.172
2771.737826,21675.119
2800.587364,21676.08
2755.412873,21691.889
2798.809802,21692.367
2787.143302,21695.725
2813.418553,21702.633
2755.494601,21706.105
2789.492945,21709.01
2806.921219,21715.195
2806.451287,21717.693
2799.790526,21722.629
2750.161886,21726.303
2753.001916,21728.441
2750.141454,21728.445
2818.649135,21729.105
2750.897434,21765.041
2796.41929,21769.754
2798.523758,21771.709
2772.902432,21786.076
2817.954447,21787.771
2802.262769,21788.674
2751.653413,21796.375
2752.531984,21801.752
2749.855408,21804.07
2789.615535,21809.994
2778.010349,21812.102
2811.906592,21817.738
2800.444342,21820.123
2804.489833,21823.156
2756.679646,21826.725
2815.747794,21834.721
2789.79942,21835.336
2771.308761,21838.725
2805.204946,21840.449
2786.836827,21847.33
2797.767784,21849.496
2753.880486,21868.857
2772.473367,21871.889
2752.348097,21873.73
2752.81803,21877.816
2779.604019,21883.967
2801.751975,21884.369
2792.149064,21889.111
2783.915099,21896.08
2749.875839,21909.613
2782.117113,21910.154
2806.410423,21912.32
2817.280191,21917.646
2774.393944,21921.945
2756.3936,21925.805
2755.474169,21929.572
2773.944447,21931.756
2815.686498,21931.855
2796.214973,21936.33
2756.087123,21936.877
2809.618222,21939.352
2788.348771,21939.623
2814.174534,21941.23
2752.511552,21946.041
2802.671404,21949.869
2754.616032,21951.832
2810.660247,21953.014
2753.124507,21954.086
2750.447933,21954.682
2778.112507,21955.994
2813.438985,21956.184
2815.543474,21961.377
2798.625916,21962.223
2805.654446,21969.414
2802.242337,21969.984
2797.522603,21979.699
2775.497254,22000.229
2754.186963,22002.104
2794.723458,22003.791
2796.276268,22004.277
2756.127987,22014.846
2809.82254,22024.867
2781.442868,22026.404
2791.086616,22027.352
2813.541144,22029.572
2817.852287,22033.816
2818.444815,22037.365
2753.860054,22040.357
2752.49112,22041.426
2796.950515,22045.324
2804.79631,22046.891
2785.120567,22053.33
2818.608271,22054.461
2810.864566,22061.338
2814.154102,22061.436
2788.532656,22063.34
2797.052673,22065.654
2756.659214,22066.553
2752.450256,22067.682
2788.062727,22067.73
2817.116735,22072.619
2801.016431,22082.143
2794.192233,22083.686
2755.453737,22086.486
2793.640577,22088.205
2751.93946,22091.406
2786.938986,22093.395
2772.493798,22098.156
2806.430855,22102.383
2813.295962,22105.527
2750.877002,22106.438
2755.433305,22111.023
2815.625202,22117.424
2775.027326,22117.752
2752.470688,22119.309
2754.902078,22121.426
2788.818699,22121.529
2798.564621,22123.879
2784.303301,22123.955
2752.981485,22124.416
2785.16143,22126.01
2786.060424,22134.811
2799.034551,22138.113
2815.727362,22153.279
2781.381573,22157.541
2749.712384,22169.746
2806.900787,22176.66
2779.951357,22189.441
2753.144939,22202.371
2797.154832,22208.307
2800.566932,22211.533
2807.207264,22225.887
2786.63251,22237.295
2753.104076,22244.039
2812.662572,22244.141
2750.917866,22244.49
2807.779355,22244.979
2754.636464,22245.961
2804.469401,22248.652
2797.032242,22248.781
2796.337563,22249.277
2817.035007,22249.639
2798.033396,22253.453
2771.758258,22253.689
2808.474038,22255.541
2799.545345,22257.549
2817.259759,22257.906
2756.638782,22260.98
2806.655605,22261.268
2754.534305,22264.609
2810.435496,22270.254
2794.069643,22271.543
2785.733517,22274.232
2807.738492,22276.98
2776.518838,22281.973
2781.09553,22285.688
2808.862243,22291.279
2810.006427,22294.438
2787.327187,22302.82
2752.695439,22303.182
2811.150612,22308.398
2792.884605,22309.326
2756.373169,22314.359
2780.666465,22317.916
2804.510265,22319.176
2774.005742,22333.014
2798.401167,22335.264
2779.174954,22337.346
2795.458999,22346.232
2751.61255,22351.629
2797.48174,22351.91
2786.816396,22352.027
2814.33799,22353.807
2756.61835,22354.734
2787.122871,22357.195
2756.557055,22359.902
2818.669567,22364.727
2789.472513,22369.709
2817.178031,22374.453
2802.937017,22387.377
2786.612079,22391.01
2756.597919,22394.348
2756.577487,22397.729
2810.455928,22398.904
2806.287832,22400.295
2802.2832,22400.744
2790.024168,22405.811
2817.770559,22412.127
2815.70693,22414.225
2796.398858,22417.469
2775.415528,22419.014
2774.720851,22426.355
2781.728911,22430.51
2754.5956,22432.982
2752.961053,22433.295
2809.59779,22434.574
2791.822157,22439.691
2755.310714,22439.822
2797.502171,22444.313
2750.427501,22446.002
2798.585053,22454.541
2754.881646,22456.039
2753.900918,22456.711
2805.940491,22460.768
2750.182318,22462.412
2793.231943,22462.586
2799.770094,22464.775
2792.557698,22465.947
2813.520713,22466.371
2782.587041,22469.145
2807.983674,22471.309
2799.238869,22472.426
2798.78937,22472.492
2772.452935,22483.965
2808.984834,22484.439
2818.710431,22486.967
2797.073105,22495.266
2750.121022,22496.494
2800.30132,22497.027
2799.708799,22499.676
2787.613231,22501.268
2779.890062,22505.107
2790.126327,22510.461
2772.166891,22513.975
2798.605485,22517.984
2789.778988,22518.43
2803.65213,22526.949
2812.560413,22530.285
2792.578129,22531.137
2791.393091,22533.166
2799.95398,22534.408
2810.639815,22535.922
2812.151775,22537.689
2796.255836,22539.734
2774.700419,22548.445
2751.326503,22549.104
2773.229339,22566.451
2794.090075,22570.738
2787.102439,22575.238
2805.450128,22579.004
2807.023378,22586.279
2807.186832,22591.977
2751.673845,22597.652
2787.061576,22599.082
2817.239327,22615.27
2792.537266,22622.898
2791.760862,22624.336
2814.194966,22624.859
2779.195385,22635.553
2811.947456,22637.947
2771.696963,22640.957
2814.317558,22641.787
2809.802109,22649.758
2772.044301,22651.875
2777.683442,22653.207
2798.503326,22654.418
2786.183014,22654.523
2797.318286,22658.48
2799.01412,22662.01
2776.947903,22666.547
2807.963242,22668.91
2818.689999,22669.414
2796.357995,22671.189
2797.1344,22672.674
2794.049212,22677.535
2756.352737,22678.832
2752.940621,22683.799
2776.191931,22690.416
2813.459417,22692.182
2818.199631,22694.387
2775.517686,22694.852
2783.894667,22698.289
2754.513873,22699.189
2794.703026,22700.42
2815.216563,22707.527
2808.16756,22708.055
2818.424383,22710.609
2815.523042,22715.455
2751.203912,22715.764
2778.439414,22722.639
2800.995999,22723.723
2780.646033,22727.83
2811.191476,22733.219
2785.181862,22736.014
2780.686897,22737.203
2773.208907,22738.621
2751.919028,22741.461
2776.212363,22745.525
2787.082007,22748.307
2782.893516,22751.352
2813.27553,22754.074
2817.014575,22761.092
2796.378427,22769.766
2815.60477,22774.082
2794.008348,22774.748
2783.649487,22778.891
2813.847623,22786.514
2786.795964,22788.576
2754.861214,22788.643
2807.391151,22791.584
2791.025321,22795.086
2750.407069,22804.123
2814.13367,22805.844
2796.930083,22806.225
2787.797116,22810.785
2788.328339,22814.379
2752.838462,22824.793
2780.216968,22825.898
2774.679987,22830.252
2799.749662,22831.047
2777.703874,22831.426
2814.910084,22835.285
2752.858894,22837.363
2802.221905,22845.574
2808.453606,22846.133
2817.198463,22849.672
2786.039992,22852.086
2800.546501,22853.439
2770.981854,22855.244
2756.148419,22857.156
2807.1664,22862.895
2754.309555,22864
2779.154522,22865.176
2807.901946,22865.508
2801.731543,22871.883
2775.885456,22874.393
2785.937834,22882.721
2786.652942,22885.572
2781.4633,22886.32
2800.709955,22889.252
2752.879325,22890.504
2817.218895,22890.893
2778.418982,22894.318
2798.993688,22895.523
2784.282869,22896.727
2752.920189,22900.203
2811.477522,22901.467
2775.619844,22902.43
2816.687664,22907.975
2771.002286,22908.557
2812.356094,22910.16
2794.171802,22923.975
2812.539981,22926.01
2782.913948,22928.992
2753.430985,22930.742
2782.096681,22931.02
2756.066692,22932.613
2809.740813,22932.789
2810.415065,22934.889
2793.293239,22935.666
2773.924016,22937.453
2817.750127,22937.828
2752.899757,22942.08
2752.327665,22947.379
2775.578981,22969.193
2789.758556,22969.193
2773.658404,22970.447
2795.867634,22971.037
2811.88616,22975.102
2798.973256,22976.133
2783.629056,22976.15
2753.839622,22978.375
2775.599413,22978.855
2793.763168,22982.072
2775.538118,22982.18
2798.380736,22984.234
2801.46593,22989.789
2776.927471,22991.564
2795.561158,22991.713
2799.913116,22999.391
2772.51423,23004.455
2775.558549,23008.629
2791.107048,23013.641
2793.211512,23018.619
2805.184514,23022.646
2775.149916,23027.598
2795.540726,23030.236
2797.093537,23031.477
2808.841811,23037.311
2798.217282,23038.236
2790.330644,23039.023
2810.619383,23044.199
2793.31367,23045.721
2785.713085,23047.018
2800.280888,23048.492
2806.880355,23052.859
2813.479849,23054.561
2756.332305,23055.137
2790.65755,23060.885
2750.85657,23065.055
2807.94281,23066.063
2803.284358,23066.814
2813.500281,23070.725
2816.401616,23071.678
2785.100135,23071.795
2753.165371,23073.348
2788.879994,23075.051
2814.889652,23075.441
2753.574008,23076.273
2809.781677,23080.586
2795.438568,23082.045
2754.656896,23082.131
2774.026174,23082.287
2754.493441,23083.869
2797.747352,23087.16
2812.131343,23087.668
2796.194541,23093.951
2789.452081,23095.641
2751.898596,23098.664
2804.530697,23100.4
2817.566239,23102.857
2802.303632,23109.656
2816.830688,23114.1
2779.971789,23115.65
2791.842588,23121.441
2774.741282,23127.756
2814.297126,23132.895
2773.535814,23134.609
2754.840782,23135.07
2750.938298,23135.486
2787.592799,23141.654
2796.725766,23157.395
2806.635173,23157.871
2797.113968,23158.352
2807.71806,23158.652
2813.255098,23162.1
2808.514902,23163.621
2799.729231,23169.781
2784.691502,23173.061
2807.922378,23173.91
2781.361141,23175.008
2750.386637,23176.674
2799.524913,23177.592
2812.683004,23178.596
2815.50261,23180.094
2776.968334,23180.5
2749.691952,23189.225
2816.381184,23190.992
2809.577358,23200.939
2780.196537,23202.549
2778.745889,23211.795
2802.344496,23213.242
2800.526069,23216.771
2771.778689,23219.063
2773.24977,23222.064
2774.148764,23230.678
2818.403951,23241.213
2810.47636,23243.586
2798.012964,23248.742
2786.775532,23257.789
2794.110507,23260.09
2788.798268,23261.01
2786.591647,23263.996
2788.410066,23271.332
2755.290282,23275.355
2814.215398,23279.559
2814.930516,23283.352
2794.784753,23283.416
2753.92135,23288.334
2806.859923,23290.441
2814.276694,23294.408
2804.44897,23294.939
2794.682594,23299.791
2777.663011,23308.221
2774.271354,23310.494
2794.15137,23315.748
2750.20275,23319.734
2797.01181,23323.137
2793.334102,23326.785
2797.297854,23328.439
2818.587839,23329.393
2792.598561,23331.27
2783.669919,23331.844
2774.128332,23332.111
2789.635966,23334.004
2777.376967,23334.408
2806.778196,23338.393
2805.429696,23340.248
2755.658055,23349.207
2751.592118,23354.545
2813.152938,23355.07
2781.483731,23356.279
2804.040334,23357.484
2803.631698,23358.971
2817.096303,23359.662
2788.042296,23361.648
2790.146758,23362.082
2809.761245,23369.014
2781.504163,23372.355
2799.933548,23376.932
2774.107901,23377.445
2802.324064,23378.621
2756.311873,23378.818
2778.459846,23380.541
2817.831855,23381.768
2790.780141,23382.057
2803.590834,23384.369
2788.144454,23386.893
2782.873084,23390.01
2808.433174,23391.414
2780.97294,23400.01
2810.598951,23407.34
2779.481429,23411.043
2812.969051,23411.355
2804.918901,23412.525
2796.603175,23413.533
2754.473009,23419.387
2791.74043,23420.4
2798.768939,23421.736
2811.13018,23424.018
2807.370719,23427.814
2772.432503,23428.143
2751.878164,23431.021
2754.82035,23434.885
2802.916586,23436.797
2776.171499,23437.324
2816.994144,23440.248
2774.046606,23440.803
2812.519549,23450.014
2775.374664,23450.867
2774.067037,23452.654
2751.694277,23455.729
2801.711111,23457.129
2812.110911,23461.809
2800.505637,23467.986
2774.087469,23468.859
2780.176105,23472.658
2788.307907,23475.381
2794.02878,23476.824
2811.967888,23481.322
2813.234666,23481.688
2750.10059,23482.883
2754.575168,23486.443
2808.821379,23487.242
2787.878842,23489.639
2787.306755,23492.76
2775.395096,23498.516
2749.671521,23498.959
2784.262437,23500.195
2818.383519,23500.918
2779.86963,23506.902
2750.366205,23507.193
2755.801078,23507.887
2814.460581,23508.234
2791.004889,23511.846
2804.551128,23512.715
2777.254377,23516.518
2801.363771,23517.225
2790.105895,23521.287
2789.166038,23529.307
2800.975568,23530.674
2800.464774,23536.242
2818.322223,23542.32
2793.19108,23542.367
2783.874236,23544.232
2785.427042,23544.875
2814.256262,23545.24
2798.360304,23547.582
2776.232794,23548.396
2789.738125,23548.6
2771.676531,23556.309
2816.667232,23564.547
2815.952113,23567.545
